a_s_@;2038610;9886
a_s_a;2048496;7622
a_s_i;2056118;11676
a_t;2067794;3657
a_t@;2071451;8450
a_th@;2079901;16672
a_thi;2096573;10723
a_ti;2107296;16493
a_t_a;2123789;8285
a_t_i;2132074;6618
a_t~;2138692;9729
a_t~h;2148421;11225
a_t~h@;2159646;15456
a_t~hi;2175102;19873
a_t~h_a;2194975;7672
a_t~u;2202647;14450
a_t~_a;2217097;7077
a_t~_e;2224174;6891
a_v;2231065;12128
a_vi;2243193;16474
a_v_a;2259667;5294
a_v_i;2264961;14545
a_x;2279506;14295
a_x_a;2293801;11409
a_y;2305210;7120
a_yu;2312330;9062
a_y_a;2321392;7681
a_~adi;2329073;15965
a_~adi_i;2345038;8167
b@_@;2353205;6089
bh_@;2359294;8179
bh_a;2367473;10147
bh_ai;2377620;9732
bh_e;2387352;10128
bh_i;2397480;10699
bh_o;2408179;11274
bh_ou;2419453;7137
bh_u;2426590;5685
b_@;2432275;6089
b_a;2438364;10337
b_ai;2448701;6135
b_e;2454836;8721
b_i;2463557;8028
b_o;2471585;6485
b_ou;2478070;6649
b_u;2484719;6406
che;2491125;13775
che_e;2504900;7028
chu;2511928;10157
ch_@;2522085;7624
ch_a;2529709;6017
ch_ai;2535726;7501
ch_i;2543227;8079
ch_o;2551306;9713
ch_ou;2561019;7872
ch_u;2568891;6167
c_@;2575058;5536
c_a;2580594;4007
c_ai;2584601;8427
c_e;2593028;6713
c_i;2599741;5209
c_o;2604950;9225
c_u;2614175;7524
dh_@;2621699;11232
dh_a;2632931;8288
dh_ai;2641219;10544
dh_e;2651763;13104
dh_i;2664867;6169
dh_o;2671036;8608
dh_ou;2679644;9457
djh_@;2689101;9281
djh_a;2698382;7296
djh_e;2705678;11512
djh_i;2717190;9240
djo;2726430;10626
dj_@;2737056;9649
dj_a;2746705;7865
dj_ai;2754570;10499
dj_e;2765069;14542
dj_i;2779611;7308
dj_ou;2786919;8218
dj_u;2795137;8393
d_@;2803530;8801
d_a;2812331;6273
d_ai;2818604;9033
d_e;2827637;2791
d_i;2830428;8866
d_ou;2839294;7616
d~h@_@;2846910;9313
d~h_@;2856223;9313
d~h_e;2865536;11064
d~h_i;2876600;10609
d~h_u;2887209;7992
d~_a;2895201;10348
d~_ai;2905549;8451
d~_e;2914000;8064
d~_u;2922064;7787
e_bo;2929851;18416
e_d~_u;2948267;8720
e_gh_u;2956987;10426
e_k;2967413;12384
e_kai;2979797;8131
e_k_e;2987928;20680
e_l;3008608;15630
e_n;3024238;15630
e_ne;3039868;7342
e_n~u;3047210;20180
e_pi;3067390;15552
e_r;3082942;12480
e_ri;3095422;15152
e_r_a;3110574;3864
e_r_ai;3114438;7119
e_r_e;3121557;28968
e_sh;3150525;6167
e_t;3156692;15136
e_ta;3171828;17928
e_thi;3189756;22104
e_tra;3211860;30576
e_t~;3242436;14520
e_t~e;3256956;19912
e_vi;3276868;14604
e_v_a;3291472;5280
gh_@;3296752;10840
gh_a;3307592;5837
gh_ai;3313429;9121
gh_e;3322550;12913
gh_i;3335463;13111
gh_u;3348574;8399
g_@;3356973;5008
g_a;3361981;6633
g_e;3368614;8641
g_i;3377255;10559
g_o;3387814;9865
g_ou;3397679;9232
g_u;3406911;6973
hu;3413884;7229
h_@;3421113;5584
h_a;3426697;5079
h_ai;3431776;6281
h_e;3438057;5857
h_i;3443914;9787
h_o;3453701;9897
i_dj_e;3463598;8265
i_d_i;3471863;10324
i_d~h_e;3482187;9520
i_g_i;3491707;6166
i_k;3497873;2883
i_ki;3500756;18548
i_ni;3519304;16902
i_n~i;3536206;17043
i_pi;3553249;17938
i_shu;3571187;12861
i_sh_@;3584048;7742
i_si;3591790;21253
i_thi;3613043;20848
i_ti;3633891;18306
i_ve;3652197;20736
i_x_i;3672933;11744
i_yo;3684677;5609
ke;3690286;7785
kh_@;3698071;9392
kh_a;3707463;3976
kh_ai;3711439;9346
kh_e;3720785;6913
kh_i;3727698;8700
kh_u;3736398;4590
k_@;3740988;4744
k_a;3745732;1971
k_ai;3747703;6310
k_i;3754013;4441
k_o;3758454;7435
k_ou;3765889;4777
l_@;3770666;9800
l_a;3780466;11245
l_ai;3791711;7795
l_e;3799506;7704
l_i;3807210;7911
l_o;3815121;10129
l_ou;3825250;7376
m_@;3832626;4928
m_a;3837554;6768
m_ai;3844322;7149
m_e;3851471;9092
m_i;3860563;9492
m_o;3870055;9214
m_ou;3879269;9456
ne;3888725;6925
ni;3895650;10020
nu;3905670;6728
n_@;3912398;9921
n_a;3922319;6823
n_ai;3929142;7089
n_e;3936231;11832
n_i;3948063;9819
n_o;3957882;9880
n_ou;3967762;7268
ou_d;3975030;11712
ou_dj;3986742;6476
ou_ji;3993218;16384
ou_ka;4009602;18944
ou_n;4028546;14912
ou_r;4043458;10912
ou_t;4054370;6336
ou_tra;4060706;20560
o_bho;4081266;23751
o_bo;4105017;20849
o_dho;4125866;20336
o_do;4146202;21232
o_d~o;4167434;17224
o_gho;4184658;16553
o_go;4201211;20610
o_kho;4221821;21040
o_k_a;4242861;7421
o_lo;4250282;22241
o_n~o;4272523;16288
o_po;4288811;21228
o_ro;4310039;18164
o_sh_i;4328203;8360
o_so;4336563;21324
o_te;4357887;18061
o_to;4375948;20096
ph_@;4396044;3449
ph_a;4399493;9692
ph_ai;4409185;5605
ph_e;4414790;8640
ph_i;4423430;13408
ph_o;4436838;9726
ph_ou;4446564;5536
ph_u;4452100;10733
p_@;4462833;3704
p_a;4466537;3424
p_ai;4469961;3492
p_e;4473453;12384
p_o;4485837;7072
p_ou;4492909;4592
r_@;4497501;7872
r_a;4505373;4017
r_ai;4509390;7871
r_e;4517261;9072
r_i;4526333;9033
r_o;4535366;9787
r_ou;4545153;6496
r_u;4551649;6339
sh_@;4557988;10897
sh_a;4568885;8514
sh_ai;4577399;9135
sh_e;4586534;11208
sh_i;4597742;13617
sh_o;4611359;13890
sh_ou;4625249;8369
s_@;4633618;7737
s_a;4641355;6637
s_ai;4647992;8692
s_e;4656684;11432
s_i;4668116;9187
s_o;4677303;11477
te;4688780;6321
th_@;4695101;7808
th_a;4702909;6075
th_ai;4708984;6427
th_e;4715411;6800
th_o;4722211;6604
to;4728815;5015
t_a;4733830;3368
t_ai;4737198;3771
t_e;4740969;8441
t_i;4749410;2787
t_o;4752197;8921
t~h_a;4761118;5761
t~h_e;4766879;6921
t~h_u;4773800;3153
t~_@;4776953;3040
t~_a;4779993;4061
t~_ai;4784054;5926
t~_e;4789980;3552
t~_i;4793532;4307
u_b_a;4797839;5297
u_c;4803136;17905
u_cho;4821041;12711
u_cu;4833752;17747
u_dj_u;4851499;7704
u_g_a;4859203;5390
u_l;4864593;12926
u_m@;4877519;14970
u_p;4892489;9594
u_p_@;4902083;8959
u_p_a;4911042;5028
u_r;4916070;12263
u_s_a;4928333;5575
u_t;4933908;12843
u_t~;4946751;9293
u_t~hu;4956044;21827
u_t~_@;4977871;8914
v_@;4986785;5495
v_a;4992280;7287
v_ai;4999567;7247
v_e;5006814;25168
v_i;5031982;9902
v_o;5041884;9680
x_@;5051564;9449
x_a;5061013;6407
x_e;5067420;7508
x_o;5074928;11547
x_ou;5086475;8193
y_@;5094668;11097
y_a;5105765;7268
y_o;5113033;9593
y_ou;5122626;9912
