a_pho;2071576;21530
a_ph_a;2093106;8375
a_p_a;2101481;8064
a_r;2109545;15480
a_ri;2125025;17880
a_ro;2142905;6173
a_r_a;2149078;5297
a_r_g_a;2154375;7121
a_r_i;2161496;4873
a_r_n~;2166369;14688
a_s;2181057;9558
a_she;2190615;31344
a_sh_a;2221959;8010
a_s_@;2229969;9886
a_s_a;2239855;7622
a_s_i;2247477;11676
a_t;2259153;3657
a_t@;2262810;8450
a_th@;2271260;16672
a_thi;2287932;10723
a_ti;2298655;16493
a_t_a;2315148;8285
a_t_i;2323433;6618
a_t~;2330051;9729
a_t~h;2339780;11225
a_t~h@;2351005;15456
a_t~hi;2366461;19873
a_t~h_a;2386334;7672
a_t~u;2394006;14450
a_t~_a;2408456;7077
a_t~_e;2415533;6891
a_v;2422424;12128
a_vi;2434552;16474
a_v_@;2451026;5253
a_v_a;2456279;5294
a_v_i;2461573;14545
a_x;2476118;14295
a_x_a;2490413;11409
a_y;2501822;7120
a_yu;2508942;9062
a_y_a;2518004;7681
a_~adi;2525685;15965
a_~adi_i;2541650;8167
b@_@;2549817;6089
be;2555906;18048
bh_@;2573954;8179
bh_a;2582133;10147
bh_ai;2592280;9732
bh_e;2602012;10128
bh_i;2612140;10699
bh_o;2622839;11274
bh_ou;2634113;7137
bh_u;2641250;5685
b_@;2646935;6089
b_a;2653024;10337
b_ai;2663361;6135
b_e;2669496;8721
b_i;2678217;8028
b_o;2686245;6485
b_ou;2692730;6649
b_u;2699379;6406
che;2705785;13775
che_e;2719560;7028
chu;2726588;10157
ch_@;2736745;7624
ch_a;2744369;6017
ch_ai;2750386;7501
ch_i;2757887;8079
ch_o;2765966;9713
ch_ou;2775679;7872
ch_u;2783551;6167
c_@;2789718;8192
c_a;2797910;4007
c_ai;2801917;8427
c_e;2810344;6713
c_i;2817057;5209
c_o;2822266;9225
c_u;2831491;7524
dh_@;2839015;11232
dh_a;2850247;8288
dh_ai;2858535;10544
dh_e;2869079;13104
dh_i;2882183;6169
dh_o;2888352;8608
dh_ou;2896960;9457
djh_@;2906417;9281
djh_a;2915698;7296
djh_e;2922994;11512
djh_i;2934506;9240
djo;2943746;10626
dj_@;2954372;9649
dj_a;2964021;7865
dj_ai;2971886;10499
dj_e;2982385;14542
dj_i;2996927;5971
dj_ou;3002898;8218
dj_u;3011116;8393
d_@;3019509;6606
d_a;3026115;6273
d_ai;3032388;9033
d_e;3041421;2791
d_i;3044212;8866
d_ou;3053078;7616
d~h@_@;3060694;9313
d~h_@;3070007;9313
d~h_e;3079320;11064
d~h_i;3090384;10609
d~h_u;3100993;7992
d~_a;3108985;10348
d~_ai;3119333;8451
d~_e;3127784;8064
d~_o;3135848;5185
d~_u;3141033;7787
e_bo;3148820;18416
e_d~_u;3167236;8720
e_gh_u;3175956;10426
e_k;3186382;16928
e_kai;3203310;8131
e_k_e;3211441;20680
e_l;3232121;15630
e_n;3247751;15630
e_ne;3263381;7342
e_n~u;3270723;20180
e_pi;3290903;15552
e_r;3306455;12480
e_ri;3318935;15152
e_r_a;3334087;3864
e_r_ai;3337951;7119
e_r_e;3345070;28968
e_sh;3374038;25046
e_t;3399084;15136
e_ta;3414220;17928
e_thi;3432148;22104
e_tra;3454252;30576
e_t~;3484828;14520
e_t~e;3499348;19912
e_vi;3519260;14604
e_v_a;3533864;5280
gh_@;3539144;10840
gh_a;3549984;5837
gh_ai;3555821;9121
gh_e;3564942;12913
gh_i;3577855;13111
gh_u;3590966;8399
g_@;3599365;5008
g_a;3604373;6633
g_e;3611006;8641
g_i;3619647;10559
g_o;3630206;8043
g_ou;3638249;9232
g_u;3647481;6973
hu;3654454;7229
h_@;3661683;5584
h_a;3667267;5079
h_ai;3672346;6281
h_e;3678627;5857
h_i;3684484;9787
h_o;3694271;9897
i_dj_e;3704168;8265
i_d_i;3712433;10324
i_d~h_e;3722757;9520
i_g_i;3732277;6166
i_g_n_e;3738443;12275
i_h_i;3750718;6831
i_k;3757549;2883
i_ke;3760432;17381
i_kh;3777813;14351
i_ki;3792164;18548
i_m_@;3810712;7845
i_m_i;3818557;6337
i_ni;3824894;16902
i_n~i;3841796;17043
i_pi;3858839;17938
i_r;3876777;14858
i_r_sh_@;3891635;14348
i_shu;3905983;12861
i_sh_@;3918844;10573
i_si;3929417;21253
i_t;3950670;13044
i_thi;3963714;20848
i_ti;3984562;18306
i_ve;4002868;20736
i_x_i;4023604;11744
i_y@;4035348;23408
i_yo;4058756;5609
ke;4064365;7785
kh_@;4072150;9392
kh_a;4081542;3976
kh_ai;4085518;9346
kh_e;4094864;6913
kh_i;4101777;8700
kh_u;4110477;4590
k_@;4115067;4744
k_a;4119811;1971
k_ai;4121782;6310
k_i;4128092;4441
k_o;4132533;7435
k_ou;4139968;4777
l_@;4144745;9800
l_a;4154545;11245
l_ai;4165790;7795
l_e;4173585;7704
l_i;4181289;7911
l_o;4189200;10129
l_ou;4199329;7376
m_@;4206705;4928
m_a;4211633;6768
m_ai;4218401;7149
m_e;4225550;9092
m_i;4234642;7001
m_o;4241643;9214
m_ou;4250857;9456
ne;4260313;6925
ni;4267238;10020
nu;4277258;6728
n_@;4283986;9921
n_a;4293907;6823
n_ai;4300730;7089
n_e;4307819;11832
n_i;4319651;7257
n_o;4326908;9880
n_ou;4336788;7268
ou_d;4344056;11712
ou_dj;4355768;6476
ou_ji;4362244;16384
ou_ka;4378628;18944
ou_n;4397572;14912
ou_r;4412484;10912
ou_t;4423396;6336
ou_tra;4429732;20560
o_bho;4450292;23751
o_bo;4474043;20849
o_dho;4494892;20336
o_do;4515228;21232
o_d~o;4536460;17224
o_gho;4553684;16553
o_go;4570237;20610
o_kho;4590847;21040
o_k_a;4611887;7421
o_k_t~_a;4619308;12116
o_lo;4631424;22241
o_n~o;4653665;16288
o_po;4669953;21228
o_p_e;4691181;9621
o_ro;4700802;18164
o_sh_i;4718966;8360
o_so;4727326;21324
o_te;4748650;18061
o_to;4766711;20096
ph_@;4786807;3449
ph_a;4790256;9692
ph_ai;4799948;5605
ph_e;4805553;8640
ph_i;4814193;13408
ph_o;4827601;9726
ph_ou;4837327;5536
ph_u;4842863;10733
p_@;4853596;3620
p_a;4857216;3424
p_ai;4860640;3492
p_e;4864132;12384
p_o;4876516;7072
p_ou;4883588;4592
r_@;4888180;7872
r_a;4896052;4017
r_ai;4900069;7871
r_e;4907940;9072
r_i;4917012;9033
r_o;4926045;9787
r_ou;4935832;6496
r_u;4942328;4313
sh_@;4946641;10897
sh_a;4957538;8514
sh_ai;4966052;9135
sh_e;4975187;11208
sh_i;4986395;13617
sh_o;5000012;13890
sh_ou;5013902;8369
sh_r_i;5022271;9217
sh_u;5031488;9665
s_@;5041153;7737
s_a;5048890;6637
s_ai;5055527;8692
s_e;5064219;11432
s_i;5075651;9187
s_o;5084838;11477
s_v_a;5096315;11437
te;5107752;6321
th_@;5114073;7808
th_a;5121881;6075
th_ai;5127956;6427
th_e;5134383;6800
th_o;5141183;6604
to;5147787;5015
t_a;5152802;2633
t_ai;5155435;3771
t_e;5159206;8441
t_i;5167647;2787
t_o;5170434;8921
t_r_a;5179355;8904
t~h_a;5188259;5761
t~h_e;5194020;6921
t~h_u;5200941;3153
t~_@;5204094;3040
t~_a;5207134;4061
t~_ai;5211195;5926
t~_e;5217121;3552
t~_i;5220673;4307
u_b_a;5224980;5297
u_c;5230277;17905
u_cho;5248182;12711
u_cu;5260893;17747
u_dj_u;5278640;7704
u_d_@;5286344;7681
u_g_a;5294025;5390
u_l;5299415;12926
u_m@;5312341;14970
u_n_y;5327311;19368
u_p;5346679;9594
u_p_@;5356273;8959
u_p_a;5365232;5028
u_p_i;5370260;8505
u_r;5378765;12263
u_s_a;5391028;5575
u_t;5396603;12843
u_t~;5409446;9293
u_t~hu;5418739;21827
u_t~_@;5440566;8914
v_@;5449480;5495
v_a;5454975;7287
v_ai;5462262;7247
v_e;5469509;25168
v_i;5494677;9902
v_o;5504579;9680
x_@;5514259;9449
x_a;5523708;6407
x_e;5530115;7508
x_o;5537623;11547
x_ou;5549170;8193
y_@;5557363;11097
y_a;5568460;7268
y_o;5575728;9593
y_ou;5585321;9912
